"year","month","ts","time","spi1","spi2","spi3","spi4","spi5","spi6","spi7","spi8","spi9","spi10","spi11","spi12"
1954,6,1954.46,"1954-6-15 00:00:00",-0.829304,-1.11709,-0.793172,-1.20351,-1.49299,-1.23908,-1.60897,-2.18234,-2.52171,-2.69359,-2.83798,-2.48144
1954,7,1954.54,"1954-7-15 00:00:00",2.27078,1.54847,1.19217,1.06638,0.579893,0.113364,0.211049,-0.26334,-0.807473,-1.17422,-1.383,-1.58096
1954,8,1954.62,"1954-8-15 00:00:00",1.42459,2.38183,1.87873,1.51348,1.46001,1.03556,0.616474,0.681207,0.22503,-0.273409,-0.635344,-0.845557
1954,9,1954.71,"1954-9-15 00:00:00",1.05969,1.64581,2.43206,2.03117,1.69454,1.63909,1.24926,0.854447,0.900491,0.479417,0.0286505,-0.311888
1954,10,1954.79,"1954-10-15 00:00:00",0.69764,1.15835,1.63453,2.33006,2.03118,1.76604,1.73862,1.37595,1.001,1.04664,0.632318,0.203271
1954,11,1954.88,"1954-11-15 00:00:00",-0.528753,0.0935148,0.621898,1.16261,1.97606,1.67698,1.45453,1.43081,1.09103,0.763333,0.819956,0.441813
1954,12,1954.96,"1954-12-15 00:00:00",0.993592,0.381415,0.633337,1.01017,1.50283,2.20044,1.93367,1.74053,1.71517,1.3472,1.0275,1.06779
1955,1,1955.04,"1955-1-15 00:00:00",0.256829,0.803933,0.371047,0.61542,0.956221,1.431,2.12334,1.89581,1.70411,1.66639,1.32209,1.02336
1955,2,1955.12,"1955-2-15 00:00:00",0.53403,0.460606,1.02587,0.503904,0.724826,1.02649,1.45773,2.13482,1.9489,1.77797,1.72383,1.37095
1955,3,1955.21,"1955-3-15 00:00:00",-0.540821,-0.0224033,0.0357143,0.55038,0.218971,0.456313,0.765057,1.19593,1.89046,1.70042,1.53613,1.50717
1955,4,1955.29,"1955-4-15 00:00:00",-0.233993,-0.65243,-0.216455,-0.13738,0.385173,0.0803348,0.327261,0.644189,1.07807,1.78879,1.59409,1.4264
1955,5,1955.38,"1955-5-15 00:00:00",0.500133,0.126157,-0.300325,-0.00894298,0.0439237,0.488461,0.201375,0.420244,0.715184,1.11717,1.80518,1.6185
1955,6,1955.46,"1955-6-15 00:00:00",0.797731,0.854559,0.535456,0.116492,0.287897,0.31787,0.678732,0.39993,0.583933,0.846959,1.2164,1.86844
1955,7,1955.54,"1955-7-15 00:00:00",1.04962,1.2158,1.38652,1.0084,0.640746,0.707236,0.714302,0.974827,0.716952,0.857178,1.08688,1.42727
1955,8,1955.62,"1955-8-15 00:00:00",-0.461117,0.471084,0.71422,0.804811,0.617515,0.339159,0.440383,0.4617,0.736757,0.517143,0.666549,0.89423
1955,9,1955.71,"1955-9-15 00:00:00",0.189445,-0.255917,0.424975,0.648794,0.728222,0.570705,0.325291,0.41388,0.432648,0.687123,0.490255,0.630887
1955,10,1955.79,"1955-10-15 00:00:00",-0.12581,-0.0985566,-0.38064,0.231374,0.449862,0.545897,0.416332,0.198755,0.295567,0.320181,0.575765,0.390089
1955,11,1955.88,"1955-11-15 00:00:00",-1.67277,-1.62904,-0.99083,-1.10911,-0.372112,-0.119021,0.00148014,-0.0979901,-0.268717,-0.137467,-0.10479,0.187016
1955,12,1955.96,"1955-12-15 00:00:00",0.898314,-0.244872,-0.35401,-0.305747,-0.52905,0.0133461,0.221794,0.325601,0.216155,0.0296782,0.132443,0.158998
1956,1,1956.04,"1956-1-15 00:00:00",0.472398,0.851913,-0.00485286,-0.15352,-0.124602,-0.338628,0.126383,0.32085,0.417663,0.307765,0.123256,0.216215
1956,2,1956.12,"1956-2-15 00:00:00",-0.956358,-0.32979,0.322496,-0.469239,-0.565608,-0.490969,-0.670822,-0.176711,0.019884,0.122969,0.0283751,-0.129203
1956,3,1956.21,"1956-3-15 00:00:00",0.278371,-0.493461,-0.198691,0.322477,-0.349706,-0.456475,-0.399458,-0.574445,-0.127229,0.0579461,0.155048,0.0634691
1956,4,1956.29,"1956-4-15 00:00:00",0.600664,0.511153,-0.147729,0.0528325,0.468713,-0.166292,-0.278357,-0.242342,-0.418057,-0.00458492,0.174106,0.266949
1956,5,1956.38,"1956-5-15 00:00:00",-0.86177,-0.222829,-0.0707985,-0.571231,-0.336761,0.137572,-0.449726,-0.532986,-0.485389,-0.638692,-0.219841,-0.0420794
1956,6,1956.46,"1956-6-15 00:00:00",1.61009,0.656011,0.83708,0.772489,0.217758,0.354781,0.658231,0.10422,-0.00873573,0.00877856,-0.149844,0.185498
1956,7,1956.54,"1956-7-15 00:00:00",1.19002,1.78908,1.35329,1.32211,1.23254,0.726452,0.81793,1.01877,0.517283,0.386856,0.387707,0.233287
1956,8,1956.62,"1956-8-15 00:00:00",1.06704,1.39784,1.87873,1.44609,1.49487,1.40297,0.980775,1.05701,1.21475,0.768959,0.637685,0.630311
1956,9,1956.71,"1956-9-15 00:00:00",-0.361826,0.497105,0.99909,1.48965,1.11017,1.17983,1.11915,0.74951,0.822471,0.995686,0.593733,0.483445
1956,10,1956.79,"1956-10-15 00:00:00",0.877738,0.433617,0.876502,1.20576,1.64267,1.32805,1.39846,1.33143,0.974717,1.04256,1.18275,0.800901
1956,11,1956.88,"1956-11-15 00:00:00",-0.01146,0.675435,0.256689,0.682668,1.05376,1.46191,1.18823,1.25313,1.18542,0.868437,0.943842,1.09989
1956,12,1956.96,"1956-12-15 00:00:00",-0.434612,-0.474247,0.154292,-0.0787401,0.368921,0.784292,1.20618,0.955377,1.03688,0.974648,0.683099,0.753142
1957,1,1957.04,"1957-1-15 00:00:00",-0.526936,-0.738635,-0.755443,-0.15352,-0.345302,0.0945749,0.541027,0.972286,0.727682,0.810076,0.773313,0.503662
1957,2,1957.12,"1957-2-15 00:00:00",1.40955,0.730007,0.234763,0.109509,0.49051,0.281842,0.630824,0.969657,1.38193,1.15636,1.20524,1.12627
1957,3,1957.21,"1957-3-15 00:00:00",0.601846,1.33606,0.867569,0.4074,0.292019,0.616174,0.420241,0.738283,1.04697,1.43133,1.21954,1.27074
1957,4,1957.29,"1957-4-15 00:00:00",-1.35201,-0.358675,0.650071,0.262293,-0.0616606,-0.136023,0.229969,0.0599634,0.397516,0.751505,1.13808,0.923313
1957,5,1957.38,"1957-5-15 00:00:00",-0.744116,-1.66674,-0.815764,0.238212,-0.0952148,-0.340505,-0.388451,-0.0157734,-0.165939,0.169758,0.540319,0.919968
1957,6,1957.46,"1957-6-15 00:00:00",0.0350906,-0.558537,-1.27561,-0.731567,0.183371,-0.110431,-0.339835,-0.380889,-0.0324292,-0.169616,0.143506,0.498998
1957,7,1957.54,"1957-7-15 00:00:00",0.964003,0.737422,0.285617,-0.308617,-0.0529744,0.574632,0.31253,0.0568561,-0.00625122,0.274376,0.140626,0.414007
1957,8,1957.62,"1957-8-15 00:00:00",0.339388,0.822707,0.695693,0.33413,-0.134964,0.0575867,0.582803,0.357266,0.127988,0.0676223,0.321455,0.196393
1957,9,1957.71,"1957-9-15 00:00:00",2.02297,1.67556,1.67844,1.53798,1.18675,0.755456,0.837738,1.20097,0.989739,0.735705,0.664445,0.854872
1957,10,1957.79,"1957-10-15 00:00:00",-1.15171,0.791866,0.759397,1.00354,0.932349,0.654367,0.278442,0.400229,0.800691,0.610071,0.393614,0.334839
1957,11,1957.88,"1957-11-15 00:00:00",-0.955973,-2.17291,0.107999,0.196931,0.563838,0.510891,0.265572,-0.0787265,0.0644897,0.479017,0.30458,0.120483
1957,12,1957.96,"1957-12-15 00:00:00",-0.306525,-1.04835,-1.56339,-0.149189,-0.0406272,0.352819,0.31594,0.0852177,-0.246317,-0.0882816,0.330201,0.160007
1958,1,1958.04,"1958-1-15 00:00:00",0.656128,0.13748,-0.473581,-1.03053,0.100944,0.182338,0.510245,0.477127,0.256501,-0.0620064,0.0700923,0.460639
1958,2,1958.12,"1958-2-15 00:00:00",1.87157,1.83149,1.39168,0.652295,0.0740975,0.924425,0.953752,1.15192,1.1303,0.924722,0.59246,0.654504
1958,3,1958.21,"1958-3-15 00:00:00",-0.668552,1.11675,1.27749,0.8029,0.318825,-0.193147,0.637008,0.682844,0.910995,0.886307,0.69034,0.385027
1958,4,1958.29,"1958-4-15 00:00:00",0.155705,-0.450955,0.981108,1.15955,0.753781,0.29989,-0.183885,0.620235,0.66762,0.89713,0.871148,0.676738
1958,5,1958.38,"1958-5-15 00:00:00",1.05988,0.85786,0.233609,1.31077,1.4528,1.03127,0.60147,0.138889,0.861193,0.892902,1.09346,1.06923
1958,6,1958.46,"1958-6-15 00:00:00",0.692009,1.18928,1.0357,0.502939,1.39509,1.54143,1.14647,0.733739,0.295525,0.953468,0.981006,1.17015
1958,7,1958.54,"1958-7-15 00:00:00",0.415702,0.653617,1.16279,0.972683,0.56593,1.34151,1.47313,1.13312,0.767444,0.363793,0.968718,1.00144
1958,8,1958.62,"1958-8-15 00:00:00",0.772759,0.690312,0.855425,1.16834,1.08338,0.739651,1.39727,1.52207,1.22314,0.90163,0.527542,1.08156
1958,9,1958.71,"1958-9-15 00:00:00",-0.0988585,0.422879,0.48277,0.658497,0.946491,0.888058,0.591817,1.19446,1.30743,1.06116,0.773995,0.436977
1958,10,1958.79,"1958-10-15 00:00:00",0.631675,0.353369,0.64608,0.649085,0.80234,1.06503,1.01998,0.74018,1.29516,1.40803,1.16087,0.887745
1958,11,1958.88,"1958-11-15 00:00:00",-1.13875,-0.384372,-0.366895,0.0294077,0.168288,0.340341,0.622056,0.59457,0.350243,0.923092,1.05094,0.850148
1958,12,1958.96,"1958-12-15 00:00:00",0.299173,-0.602468,-0.113956,-0.220401,0.099817,0.215914,0.378636,0.65407,0.62903,0.383831,0.942585,1.05656
1959,1,1959.04,"1959-1-15 00:00:00",0.41016,0.37285,-0.315801,0.0215163,-0.0799299,0.198886,0.291919,0.447999,0.709052,0.677553,0.441392,0.981195
1959,2,1959.12,"1959-2-15 00:00:00",-2.32129,-0.927353,-0.670321,-1.1157,-0.679423,-0.709572,-0.390482,-0.215827,-0.0501419,0.225635,0.217017,0.0193008
1959,3,1959.21,"1959-3-15 00:00:00",-0.825737,-2.06541,-1.34504,-0.878931,-1.35927,-0.94644,-0.954528,-0.642253,-0.445864,-0.281784,-0.0129936,-0.00923585
1959,4,1959.29,"1959-4-15 00:00:00",0.10529,-0.587784,-1.58349,-1.16931,-0.824548,-1.29125,-0.914156,-0.937459,-0.639733,-0.449437,-0.287709,-0.0236277
1959,5,1959.38,"1959-5-15 00:00:00",-0.667569,-0.523567,-0.974783,-1.77399,-1.4001,-1.03896,-1.46107,-1.08662,-1.10371,-0.804836,-0.611962,-0.451895
1959,6,1959.46,"1959-6-15 00:00:00",-0.923588,-1.21509,-1.02097,-1.36285,-1.97034,-1.65369,-1.29518,-1.66172,-1.28288,-1.28321,-0.995215,-0.8011
1959,7,1959.54,"1959-7-15 00:00:00",-0.746917,-1.18954,-1.61864,-1.30498,-1.58183,-2.1199,-1.83385,-1.50288,-1.83807,-1.47308,-1.46354,-1.19873
1959,8,1959.62,"1959-8-15 00:00:00",-0.0675872,-0.596355,-0.972938,-1.20594,-1.11187,-1.34903,-1.85555,-1.64737,-1.38602,-1.71421,-1.40198,-1.40002
1959,9,1959.71,"1959-9-15 00:00:00",-4.1053,-1.90985,-1.79745,-2.02424,-2.13276,-1.9575,-2.10182,-2.49829,-2.25232,-1.94665,-2.24588,-1.91576
1959,10,1959.79,"1959-10-15 00:00:00",-0.32194,-2.35298,-1.76517,-1.73709,-1.98835,-2.12906,-2.01095,-2.1493,-2.5282,-2.31295,-2.01118,-2.3008
1959,11,1959.88,"1959-11-15 00:00:00",-0.719257,-1.15856,-2.38445,-1.97895,-1.97364,-2.1706,-2.32598,-2.18539,-2.27421,-2.63687,-2.46211,-2.19001
1959,12,1959.96,"1959-12-15 00:00:00",-0.173047,-0.780677,-0.885157,-2.11887,-1.96409,-1.97129,-2.18489,-2.36507,-2.24836,-2.29435,-2.66424,-2.46807
1960,1,1960.04,"1960-1-15 00:00:00",0.368047,0.0220483,-0.475869,-0.659061,-1.70316,-1.64855,-1.72669,-1.97045,-2.14319,-2.0281,-2.09674,-2.47823
1960,2,1960.12,"1960-2-15 00:00:00",-0.238353,-0.00325329,-0.277129,-0.623848,-0.800751,-1.73638,-1.67676,-1.77179,-2.04054,-2.22919,-2.09393,-2.13349
1960,3,1960.21,"1960-3-15 00:00:00",-0.723619,-0.747905,-0.472332,-0.536398,-0.876707,-1.02887,-1.88549,-1.83547,-1.91633,-2.16126,-2.33709,-2.21982
1960,4,1960.29,"1960-4-15 00:00:00",-0.33758,-0.852508,-0.887309,-0.640145,-0.681379,-1.00487,-1.13897,-1.97354,-1.9289,-2.00256,-2.23726,-2.40061
1960,5,1960.38,"1960-5-15 00:00:00",0.129064,-0.252225,-0.702112,-0.769963,-0.571583,-0.622489,-0.924207,-1.05031,-1.8293,-1.78709,-1.89117,-2.11578
1960,6,1960.46,"1960-6-15 00:00:00",-0.769276,-0.50521,-0.710632,-1.04738,-1.02825,-0.84007,-0.855904,-1.11548,-1.20924,-1.92052,-1.88189,-1.98803
1960,7,1960.54,"1960-7-15 00:00:00",0.0781124,-0.4327,-0.426193,-0.552964,-0.858229,-0.903732,-0.749015,-0.784206,-1.02976,-1.11957,-1.76522,-1.7562
1960,8,1960.62,"1960-8-15 00:00:00",1.87828,1.20596,0.754824,0.696274,0.483372,0.163399,0.0125508,0.0915499,-0.0310803,-0.282653,-0.414193,-1.00699
1960,9,1960.71,"1960-9-15 00:00:00",-0.529746,1.07025,0.766424,0.410827,0.379444,0.212214,-0.0557905,-0.172362,-0.0924789,-0.185762,-0.413912,-0.52912
1960,10,1960.79,"1960-10-15 00:00:00",1.58468,1.05957,1.82105,1.43098,1.13599,1.08442,0.912556,0.626491,0.464828,0.517485,0.376015,0.151964
1960,11,1960.88,"1960-11-15 00:00:00",0.77368,2.04747,1.23429,1.89168,1.57325,1.28956,1.25274,1.08064,0.795331,0.638909,0.688749,0.544782
1960,12,1960.96,"1960-12-15 00:00:00",0.590536,0.89119,1.60309,1.28873,1.96617,1.65429,1.39852,1.37808,1.21339,0.913805,0.762044,0.801046
1961,1,1961.04,"1961-1-15 00:00:00",0.242213,0.483908,0.790713,1.50821,1.2061,1.86028,1.59571,1.37269,1.35005,1.18227,0.901169,0.761498
1961,2,1961.12,"1961-2-15 00:00:00",0.594378,0.497055,0.731142,0.90404,1.58918,1.2817,1.87818,1.64993,1.46104,1.45093,1.27248,0.983077
1961,3,1961.21,"1961-3-15 00:00:00",0.0660187,0.376018,0.370066,0.540273,0.784993,1.44246,1.16779,1.74631,1.55114,1.36467,1.35572,1.19859
1961,4,1961.29,"1961-4-15 00:00:00",1.06076,0.70146,0.801598,0.773698,0.854498,1.06148,1.66734,1.40695,1.96149,1.75354,1.56918,1.55504
1961,5,1961.38,"1961-5-15 00:00:00",1.57102,1.91583,1.46405,1.40877,1.34853,1.32078,1.48028,1.99872,1.75156,2.24421,2.04007,1.86759
1961,6,1961.46,"1961-6-15 00:00:00",0.773505,1.63814,1.94501,1.61331,1.5141,1.47596,1.44262,1.57414,2.04095,1.80165,2.26457,2.08639
1961,7,1961.54,"1961-7-15 00:00:00",0.292073,0.607692,1.44385,1.61187,1.41048,1.39269,1.3638,1.35591,1.49516,1.93214,1.71816,2.17126
1961,8,1961.62,"1961-8-15 00:00:00",0.290864,0.315208,0.570416,1.15375,1.40456,1.25059,1.27929,1.26846,1.28271,1.43145,1.85432,1.65987
1961,9,1961.71,"1961-9-15 00:00:00",-0.958399,-0.450201,-0.186148,0.100333,0.668756,0.936826,0.831506,0.888067,0.885364,0.942439,1.09646,1.51764
1961,10,1961.79,"1961-10-15 00:00:00",-0.0587681,-0.789056,-0.488194,-0.261087,-0.0104559,0.517222,0.784983,0.701237,0.770694,0.777328,0.840707,0.995642
1961,11,1961.88,"1961-11-15 00:00:00",-0.00782104,-0.277431,-0.718774,-0.506225,-0.31461,-0.0752457,0.421538,0.676109,0.5977,0.676487,0.690748,0.767237
1961,12,1961.96,"1961-12-15 00:00:00",0.939821,0.63707,0.386025,-0.0732102,0.00645602,0.0864356,0.282511,0.739248,0.969875,0.859916,0.924171,0.925676
1962,1,1962.04,"1962-1-15 00:00:00",0.547016,0.926919,0.739128,0.527953,0.113812,0.174806,0.222243,0.405377,0.83655,1.044,0.935897,1.00089
1962,2,1962.12,"1962-2-15 00:00:00",0.833959,0.900191,1.34723,0.980063,0.783036,0.387644,0.427948,0.441476,0.617126,1.03438,1.21664,1.08755
1962,3,1962.21,"1962-3-15 00:00:00",0.234614,0.664089,0.811242,1.0772,0.913737,0.748376,0.38845,0.428859,0.443112,0.607951,1.00308,1.1857
1962,4,1962.29,"1962-4-15 00:00:00",0.320245,0.286873,0.652174,0.802091,1.06967,0.923326,0.769239,0.425127,0.464449,0.476379,0.637091,1.02172
1962,5,1962.38,"1962-5-15 00:00:00",0.675254,0.660283,0.564177,0.836507,0.963182,1.18339,1.04207,0.884956,0.561084,0.590763,0.593487,0.746533
1962,6,1962.46,"1962-6-15 00:00:00",-2.05064,-0.783621,-0.527367,-0.379399,0.071993,0.257155,0.600595,0.495708,0.378584,0.0863322,0.134555,0.180391
1962,7,1962.54,"1962-7-15 00:00:00",-0.024279,-1.14449,-0.71976,-0.484017,-0.389279,-0.0152214,0.154723,0.477544,0.393545,0.292097,0.0285761,0.0750449
1962,8,1962.62,"1962-8-15 00:00:00",-0.30034,-0.252046,-1.07166,-0.689967,-0.559194,-0.470822,-0.146999,0.00851024,0.322317,0.256233,0.171926,-0.0703947
1962,9,1962.71,"1962-9-15 00:00:00",0.0622789,-0.24147,-0.234065,-0.937425,-0.622366,-0.51036,-0.435568,-0.147468,-0.00739827,0.27892,0.220243,0.145515
1962,10,1962.79,"1962-10-15 00:00:00",-2.15126,-1.42149,-1.30607,-1.02043,-1.64114,-1.30313,-1.16854,-1.04238,-0.704395,-0.545741,-0.206872,-0.249961
1962,11,1962.88,"1962-11-15 00:00:00",-1.13875,-3.16651,-1.92531,-1.77423,-1.45332,-1.99443,-1.67719,-1.51349,-1.3493,-1.00913,-0.858939,-0.508016
1962,12,1962.96,"1962-12-15 00:00:00",0.506936,-0.403045,-1.38685,-1.27832,-1.35144,-1.15329,-1.68042,-1.43055,-1.30335,-1.14707,-0.850341,-0.700816
1963,1,1963.04,"1963-1-15 00:00:00",-1.50326,-0.452719,-1.1335,-1.98156,-1.8042,-1.84582,-1.58796,-2.11096,-1.84393,-1.68276,-1.5008,-1.19972
1963,2,1963.12,"1963-2-15 00:00:00",-1.32026,-2.22302,-1.35973,-1.66893,-2.47632,-2.21419,-2.20736,-1.93256,-2.47431,-2.21889,-2.01903,-1.79159
1963,3,1963.21,"1963-3-15 00:00:00",0.0870688,-0.834522,-1.72452,-0.982669,-1.45761,-2.2042,-2.01568,-2.04741,-1.82656,-2.32566,-2.09371,-1.92973
1963,4,1963.29,"1963-4-15 00:00:00",-0.223811,-0.18291,-0.895815,-1.66357,-1.05246,-1.51064,-2.20782,-2.06051,-2.09877,-1.88448,-2.36659,-2.13443
1963,5,1963.38,"1963-5-15 00:00:00",-0.619118,-0.755756,-0.590502,-1.15186,-1.82122,-1.23492,-1.64965,-2.27762,-2.15032,-2.16907,-1.98037,-2.43908
1963,6,1963.46,"1963-6-15 00:00:00",0.538098,-0.086416,-0.284769,-0.26689,-0.780656,-1.39062,-0.968121,-1.34904,-1.91419,-1.81957,-1.86174,-1.73512
1963,7,1963.54,"1963-7-15 00:00:00",-1.17452,-0.562091,-0.977755,-0.955489,-0.872527,-1.26673,-1.7808,-1.35366,-1.69385,-2.19152,-2.08939,-2.13682
1963,8,1963.62,"1963-8-15 00:00:00",1.39442,0.189316,0.354399,0.0505207,-0.0852395,-0.101838,-0.507867,-0.967392,-0.70859,-1.04722,-1.53015,-1.47712
1963,9,1963.71,"1963-9-15 00:00:00",-0.158494,0.869773,0.0290415,0.191482,-0.066801,-0.175385,-0.182086,-0.535741,-0.938825,-0.711343,-1.02383,-1.46957
1963,10,1963.79,"1963-10-15 00:00:00",-0.558807,-0.677979,0.300404,-0.296555,-0.130733,-0.348377,-0.441011,-0.426765,-0.747922,-1.13407,-0.892899,-1.19213
1963,11,1963.88,"1963-11-15 00:00:00",1.31555,0.686616,0.359224,0.936858,0.320898,0.432672,0.218309,0.111967,0.0841691,-0.240895,-0.610302,-0.445775
1963,12,1963.96,"1963-12-15 00:00:00",-2.69188,-0.242146,-0.594711,-0.691298,0.0215324,-0.446238,-0.291665,-0.490612,-0.567357,-0.529644,-0.824229,-1.1744
1964,1,1964.04,"1964-1-15 00:00:00",-1.7296,-3.00512,-1.06635,-1.2878,-1.3062,-0.568538,-0.939978,-0.77537,-0.957955,-1.00299,-0.929495,-1.20991
1964,2,1964.12,"1964-2-15 00:00:00",-0.320087,-1.55093,-3.22863,-1.19015,-1.425,-1.40486,-0.703038,-1.04985,-0.906497,-1.09272,-1.11967,-1.0272
1964,3,1964.21,"1964-3-15 00:00:00",-0.180187,-0.452182,-1.45221,-2.38445,-1.17315,-1.40684,-1.39657,-0.757825,-1.08381,-0.943919,-1.1186,-1.15239
1964,4,1964.29,"1964-4-15 00:00:00",0.0681658,-0.186163,-0.423234,-1.27787,-2.1522,-1.13477,-1.35859,-1.37216,-0.762877,-1.0819,-0.943931,-1.11057
1964,5,1964.38,"1964-5-15 00:00:00",0.270637,0.153789,-0.076171,-0.30288,-1.05558,-1.85103,-0.989589,-1.20111,-1.23155,-0.668354,-0.987465,-0.858533
1964,6,1964.46,"1964-6-15 00:00:00",-0.878986,-0.462853,-0.430008,-0.535126,-0.648729,-1.3236,-2.03709,-1.20756,-1.37864,-1.3922,-0.856304,-1.15187
1964,7,1964.54,"1964-7-15 00:00:00",-2.2279,-2.20011,-1.91092,-1.55342,-1.52425,-1.51208,-2.08324,-2.66864,-1.84845,-1.95933,-1.94098,-1.41199
1964,8,1964.62,"1964-8-15 00:00:00",0.199965,-1.22287,-1.5021,-1.2575,-1.1736,-1.18367,-1.24073,-1.75135,-2.29923,-1.63347,-1.76027,-1.75798
1964,9,1964.71,"1964-9-15 00:00:00",-0.280851,-0.118727,-1.19211,-1.46432,-1.25554,-1.17923,-1.18487,-1.22441,-1.6689,-2.17257,-1.58843,-1.71123
1964,10,1964.79,"1964-10-15 00:00:00",0.316774,-0.0407789,0.01918,-0.882024,-1.16671,-1.03511,-1.00415,-1.02833,-1.08534,-1.51323,-1.99266,-1.4586
1964,11,1964.88,"1964-11-15 00:00:00",0.482018,0.525271,0.183856,0.19515,-0.640551,-0.899125,-0.81292,-0.788006,-0.815742,-0.890474,-1.30707,-1.79625
1964,12,1964.96,"1964-12-15 00:00:00",-0.606689,-0.182598,-0.0316646,-0.222285,-0.169818,-0.911151,-1.15546,-1.07539,-1.04554,-1.03545,-1.10457,-1.49165
1965,1,1965.04,"1965-1-15 00:00:00",1.12714,0.317398,0.462795,0.477221,0.283842,0.299026,-0.433855,-0.68684,-0.625683,-0.612287,-0.643312,-0.738628
1965,2,1965.12,"1965-2-15 00:00:00",-0.0488415,0.749752,0.153079,0.313217,0.35483,0.18056,0.199796,-0.48385,-0.7383,-0.685318,-0.662505,-0.681241
1965,3,1965.21,"1965-3-15 00:00:00",0.543968,0.240343,0.850934,0.320731,0.443634,0.471878,0.307117,0.320546,-0.330443,-0.566374,-0.519559,-0.512292
1965,4,1965.29,"1965-4-15 00:00:00",1.87413,1.62117,1.19183,1.61634,1.03571,1.09294,1.07675,0.897708,0.89082,0.222296,-0.00348816,0.0332336
1965,5,1965.38,"1965-5-15 00:00:00",1.31281,2.36455,2.07865,1.61806,1.97502,1.38265,1.4155,1.37182,1.19838,1.17639,0.531957,0.319878
1965,6,1965.46,"1965-6-15 00:00:00",1.16096,1.70138,2.53221,2.34461,1.85165,2.18963,1.62416,1.62854,1.56225,1.39058,1.36582,0.757012
1965,7,1965.54,"1965-7-15 00:00:00",1.41661,1.71458,2.32495,2.72551,2.60587,2.20888,2.48353,1.95905,1.95966,1.87356,1.7116,1.69377
1965,8,1965.62,"1965-8-15 00:00:00",-0.943594,0.548605,0.949376,1.36394,1.94592,1.90551,1.66904,1.95545,1.54232,1.58329,1.53615,1.39661
1965,9,1965.71,"1965-9-15 00:00:00",0.572321,-0.255917,0.672569,1.0161,1.36588,1.88357,1.84735,1.62421,1.87344,1.51539,1.55948,1.52189
1965,10,1965.79,"1965-10-15 00:00:00",-2.01226,-0.893114,-1.27695,-0.135897,0.251804,0.65167,1.21821,1.24297,1.08363,1.35751,1.04532,1.10526
1965,11,1965.88,"1965-11-15 00:00:00",0.965203,-0.524611,-0.068534,-0.520013,0.263656,0.585834,0.939673,1.43861,1.42821,1.27721,1.54184,1.24481
1965,12,1965.96,"1965-12-15 00:00:00",1.83157,2.02973,0.941286,1.06204,0.623439,1.09365,1.35221,1.67138,2.11053,2.01887,1.85498,2.07562
1966,1,1966.04,"1966-1-15 00:00:00",-0.220852,1.27479,1.59738,0.706533,0.82685,0.437678,0.923035,1.19474,1.5049,1.92338,1.85864,1.72276
1966,2,1966.12,"1966-2-15 00:00:00",0.894926,0.437027,1.7494,1.767,0.975401,1.05847,0.691785,1.11771,1.3928,1.70306,2.08394,1.98862
1966,3,1966.21,"1966-3-15 00:00:00",0.881008,1.11675,0.796554,1.64636,1.86094,1.15999,1.22717,0.893122,1.27051,1.52406,1.81463,2.18257
1966,4,1966.29,"1966-4-15 00:00:00",1.09298,1.28485,1.42871,1.15236,1.87922,2.08395,1.41109,1.47432,1.14908,1.48977,1.73272,2.00814
1966,5,1966.38,"1966-5-15 00:00:00",0.204821,0.925496,1.17995,1.34942,1.0958,1.80165,2.00596,1.3555,1.42481,1.10837,1.4511,1.6862
1966,6,1966.46,"1966-6-15 00:00:00",1.49275,1.18087,1.58526,1.72802,1.75213,1.53104,2.12078,2.27508,1.64347,1.6906,1.39408,1.6994
1966,7,1966.54,"1966-7-15 00:00:00",1.03317,1.59933,1.62251,1.77096,1.89588,1.93652,1.7373,2.24346,2.39645,1.80694,1.84876,1.5854
1966,8,1966.62,"1966-8-15 00:00:00",0.748885,1.10297,1.57314,1.48846,1.72004,1.82425,1.90551,1.74645,2.21562,2.38666,1.85252,1.89439
1966,9,1966.71,"1966-9-15 00:00:00",-0.97483,-0.0877485,0.520434,1.02229,0.972522,1.22458,1.36,1.46457,1.32198,1.81009,1.99043,1.51339
1966,10,1966.79,"1966-10-15 00:00:00",0.52728,-0.236127,0.19144,0.62534,1.06727,1.04042,1.28388,1.41144,1.5127,1.38528,1.84307,2.02081
1966,11,1966.88,"1966-11-15 00:00:00",0.196067,0.476286,-0.156637,0.184456,0.588698,0.997006,0.987411,1.21225,1.32141,1.43454,1.32876,1.79518
1966,12,1966.96,"1966-12-15 00:00:00",1.79852,1.53259,1.42595,0.973811,1.16674,1.35371,1.70034,1.69708,1.88327,1.90518,1.98805,1.86377
1967,1,1967.04,"1967-1-15 00:00:00",0.209094,1.44192,1.33002,1.32882,0.904143,1.09996,1.29864,1.65523,1.64813,1.8143,1.84852,1.94906
1967,2,1967.12,"1967-2-15 00:00:00",0.208689,0.180689,1.53332,1.21889,1.26864,0.855249,1.03571,1.2495,1.61875,1.62665,1.77757,1.79761
1967,3,1967.21,"1967-3-15 00:00:00",1.05898,0.780348,0.711938,1.56577,1.45123,1.4926,1.11046,1.27318,1.44993,1.79015,1.79776,1.94361
1967,4,1967.29,"1967-4-15 00:00:00",-0.0698356,0.704166,0.575962,0.548217,1.41678,1.32988,1.38532,1.02688,1.19308,1.38196,1.71597,1.71785
1967,5,1967.38,"1967-5-15 00:00:00",0.817163,0.502389,1.00044,0.836507,0.797082,1.55522,1.46786,1.50259,1.16661,1.31127,1.49073,1.81022
